RSH #,RSH Lesson,SH,RSH Keyword,RTH Read,TH Read
,,涅,,,niè
,,淀,,,diàn
,,渚,,,zhǔ
,,渥,,,wò
,,湛,,,zhàn
,,溺,,,niào|nì
,,滉,,,huǎng|huàng
,,滝,,,lóng|shuān|shuāng
,,漉,,,lū|lù
,,漕,,,cáo
,,渍,,,zì
,,漱,,,shù
,,潟,,,xì
,,淀,,,diàn
,,濠,,,háo
,,濡,,,rú
,,濯,,,zhuó
,,渎,,,dú
,,濒,,,bīn
,,濑,,,lài
,,灸,,,jiǔ
,,炬,,,jù
,,烙,,,lào|luò
,,烹,,,pēng
,,煽,,,shān
,,灯,,,dēng
,,燎,,,liáo|liǎo
,,燐,,,lín|lǐn|lìn
,,燿,,,yào|shuò|shào
,,牒,,,dié
,,牝,,,pìn
,,牟,,,móu
,,狒,,,fèi
,,狙,,,jū
,,狩,,,shòu
,,狈,,,bèi
,,猥,,,wěi
,,玖,,,jiǔ
,,珈,,,jiā
,,珪,,,guī
,,琲,,,bèi
,,琵,,,pí
,,琶,,,pá
,,瑚,,,hú
,,瑛,,,yīng
,,瑠,,,liú
,,瑶,,,yáo
,,瑳,,,cuō|cuǒ
,,璧,,,bì
,,玺,,,xǐ
,,瓢,,,piáo
,,甥,,,shēng
,,甦,,,sū
,,町,,,tǐng
,,畦,,,qí
,,畷,,,zhuó|chuò|zhuì
,,畿,,,jī
,,疋,,,pǐ
,,疹,,,zhěn
,,痔,,,zhì
,,痘,,,dòu
,,痢,,,lì
,,痹,,,bì
,,疡,,,yáng
,,皋,,,gāo
,,皓,,,hào
,,眩,,,xuàn
,,眸,,,móu
,,眺,,,tiào
,,睦,,,mù
,,睾,,,yì|zé|dù|gāo
,,睿,,,ruì
,,瞑,,,míng|mián
,,瞥,,,piē
,,瞳,,,tóng
,,砥,,,dǐ
,,砦,,,zhài
,,硝,,,xiāo
,,砚,,,yàn
,,碇,,,dìng
,,砕,,,suì
,,碓,,,duì
,,磐,,,pán
,,矶,,,jī
,,砺,,,lì
,,祀,,,sì
,,祇,,,zhǐ|qí
,,祉,,,zhǐ
,,祐,,,yòu
,,祓,,,fú
,,禄,,,lù
,,祯,,,zhēn
,,祢,,,Mí
,,稔,,,rěn
,,稗,,,bài
,,稜,,,léng|lèng
,,稽,,,jī|qǐ
,,穰,,,ráng
,,窒,,,zhì
,,洼,,,wā
,,竣,,,jùn
,,竺,,,zhú
,,笈,,,jí
,,笙,,,shēng
,,笠,,,lì
,,笥,,,sì
,,筈,,,guā|kuò
,,筏,,,fá
,,筑,,,zhù
,,箆,,,bì
,,箇,,,gè
,,笺,,,jiān
,,箔,,,bó
,,箕,,,jī
,,箸,,,zhù
,,篠,,,xiǎo
,,笃,,,dǔ
,,箪,,,dān
,,簸,,,bǒ|bò
,,籾,,,ní
,,粁,,,qiān
,,粍,,,lí|zhé
,,粕,,,pò
,,粟,,,sù
,,粧,,,zhuāng
,,糎,,,lí|xiū
,,糸,,,sī|mì
,,纮,,,hóng
,,䌷,,,chóu|chōu
,,绀,,,gàn
,,絃,,,xián|xuàn
,,绊,,,bàn
,,绚,,,xuàn
,,绶,,,shòu
,,纶,,,lún|guān
,,绮,,,qǐ
,,绫,,,líng
,,绯,,,fēi
,,缟,,,gǎo
,,缮,,,shàn
,,缲,,,qiāo
,,纂,,,zuǎn
,,钵,,,bō
,,罫,,,guà|huà|guǎi
,,翌,,,yì
,,翫,,,wàn
,,肇,,,zhào
,,肋,,,lèi|lē
,,肪,,,fáng
,,肱,,,gōng
,,肴,,,yáo
,,胚,,,pēi
,,胤,,,yìn
,,胱,,,guāng
,,胴,,,dòng
,,胫,,,jìng
,,脩,,,xiū
,,腑,,,fǔ
,,膳,,,shàn
,,脓,,,nóng
,,臆,,,yì
,,舖,,,pù|bū|fū|pū
,,舘,,,tiàn|guǎn
,,舜,,,Shùn
,,舷,,,xián
,,芋,,,yù
,,芥,,,gài|jiè
,,芭,,,bā
,,芯,,,xīn|xìn
,,芸,,,yún
,,刍,,,chú
,,苑,,,yuàn
,,苓,,,líng
,,苔,,,tāi|tái
,,苫,,,shān|shàn
,,茉,,,mò
,,茜,,,qiàn|xī
,,茨,,,cí
,,茸,,,rōng|róng
,,荆,,,jīng
,,荻,,,dí
,,莓,,,méi
,,莞,,,wǎn|guǎn
,,莨,,,làng|liáng
,,菅,,,jiān
,,菓,,,guǒ
,,菖,,,chāng
,,菰,,,gū
,,萩,,,qiū|jiāo|jiǎo
,,万,,,wàn|Mò
,,苇,,,wěi
,,葺,,,qì
,,莳,,,shì
,,蓑,,,suō
,,茑,,,niǎo
,,蕃,,,bō|fān|fán
,,蕊,,,ruǐ
,,荞,,,qiáo
,,蕗,,,lù
,,蕨,,,jué
,,芜,,,wú
,,薰,,,xūn
,,藩,,,fān
,,薮,,,sǒu
,,藷,,,zhū|chú|shǔ|shù
,,虔,,,qián
,,虞,,,yú
,,蚤,,,zǎo
,,蛤,,,há|gé
,,蛭,,,zhì
,,蛸,,,xiāo|shāo
,,蛰,,,zhé
,,蛎,,,lì
,,衿,,,jīn
,,袈,,,jiā
,,袷,,,jiá|qiā
,,裏,,,lǐ|li
,,裟,,,shā
,,裾,,,jū
,,褒,,,bāo
,,覗,,,sī|sì
,,讣,,,fù
,,诀,,,jué
,,訳,,,yì|yìng
,,证,,,zhèng
,,𫍟,,,yí
,,诏,,,zhào
,,诣,,,yì
,,诧,,,chà
,,诠,,,quán
,,诘,,,jié|jí
,,诽,,,fěi
,,谆,,,zhūn
,,诹,,,zōu
,,谛,,,dì
,,谏,,,jiàn
,,谕,,,yù
,,谚,,,yàn
,,谒,,,yè
,,誊,,,téng
,,雠,,,chóu
,,豚,,,tún
,,贳,,,shì
,,赂,,,lù
,,赁,,,lìn
,,賎,,,jiàn|nài
,,赈,,,zhèn
,,賛,,,zàn
,,赝,,,yàn
,,赦,,,shè
,,赳,,,jiū
,,蹴,,,cù
,,躇,,,chú
,,踌,,,chóu
,,踬,,,zhì
,,辔,,,pèi
,,辿,,,gān|chān|chán
,,迂,,,yū
,,迦,,,jiā
,,迪,,,dí
,,迭,,,dié
,,遁,,,dùn
,,邑,,,yì
,,邸,,,dǐ
,,郡,,,jùn
,,酉,,,yǒu
,,酎,,,zhòu
,,酪,,,lào
,,酵,,,jiào
,,醍,,,tí
,,醐,,,hú
,,釜,,,fǔ
,,釦,,,kòu|kǒu
,,钝,,,dùn
,,钲,,,zhēng
,,铳,,,chòng
,,铣,,,xǐ|xiǎn
,,铫,,,diào
,,铗,,,jiā|jiá
,,锖,,,qiāng
,,锥,,,zhuī
,,锭,,,dìng
,,锚,,,máo
,,锢,,,gù
,,鎚,,,chuí|duī|zhuì
,,铠,,,kǎi
,,镝,,,dí|dī
,,銮,,,luán
,,闲,,,xián
,,閤,,,hé
,,闇,,,àn
,,阜,,,fù
,,坂,,,bǎn
,,阪,,,bǎn
,,陀,,,tuó
,,陛,,,bì
,,隅,,,yú
,,隈,,,wēi
,,隼,,,sǔn
,,雉,,,zhì
,,雫,,,nǎ
,,雰,,,fēn
,,鞄,,,páo
,,鞍,,,ān
,,鞘,,,qiào
,,韧,,,rèn
,,颚,,,è
,,飒,,,sà
,,饴,,,yí
,,饵,,,ěr
,,飨,,,xiǎng
,,驮,,,tuó|duò
,,驹,,,jū
,,骏,,,jùn
,,驿,,,yì
,,骸,,,hái
,,髭,,,zī
,,鲋,,,fù
,,鮨,,,yì|zhī|qí|qī|yǐ
,,鲔,,,wěi
,,鲛,,,jiāo
,,鮭,,,guī
,,鲭,,,qīng
,,鲷,,,diāo
,,鲇,,,nián
,,鳅,,,qiū
,,鳍,,,qí
,,鲣,,,jiān
,,鳗,,,mán
,,鳕,,,xuě
,,鳖,,,biē
,,鳟,,,zūn
,,鳞,,,lín
,,鸠,,,jiū
,,鸢,,,yuān
,,鹈,,,tí
,,鹉,,,wǔ
,,鹫,,,jiù
,,鹦,,,yīng
,,卤,,,lǔ
,,碱,,,jiǎn
,,麒,,,qí
,,麓,,,lù
,,麴,,,qū
,,黍,,,shǔ
,,黛,,,dài
,,鼾,,,hān
,,,,,běi|zǒng
,,,,,bò|pò|bó
,,,,,cān|sūn|qī
,,,,,cè|shà|shān|jiù|jiǔ
,,,,,hù
,,,,,jìng
,,,,,jiǔ
,,,,,méi
,,,,,qū
,,,,,róu|ròu|rù
,,,,,ruò
,,,,,shēn|sāo|lǐ
,,,,,sī
,,,,,tán|tuó|kèn
,,,,,tián
,,,,,yù
,,,,,yuán
,,,,,yuān
